base_filename,frame,region,person,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16,x17,y17,c17,x18,y18,c18,x19,y19,c19,x20,y20,c20,x21,y21,c21,x22,y22,c22,x23,y23,c23,x24,y24,c24
A-B,32,body,right,1374.88,368.387,0.894995,1448.47,503.811,0.803061,1333.8,503.888,0.801478,1307.35,668.655,0.202394,1280.89,686.23,0.41187,1566.3,503.838,0.665281,1616.38,739.249,0.760396,1386.73,706.849,0.747407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363.2,341.897,0.886934,1404.39,347.868,0.867559,0,0,0,1489.71,362.48,0.916309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,33,body,right,1374.87,368.471,0.879455,1448.46,503.814,0.798789,1333.78,503.846,0.799574,1307.33,692.206,0.209439,1280.77,689.267,0.558093,1563.44,503.855,0.669868,1610.54,739.21,0.790858,1377.98,703.93,0.74835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.12,341.843,0.881705,1404.49,347.86,0.849532,0,0,0,1489.77,362.509,0.925688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,34,body,right,1374.93,368.46,0.895117,1445.71,503.785,0.810165,1333.75,503.797,0.802857,1289.68,698.061,0.31532,1272.01,689.242,0.532536,1563.37,503.819,0.660034,1601.58,739.213,0.722944,1360.28,698.067,0.756592,1445.62,883.5,0.143623,1357.35,880.541,0.0735907,0,0,0,0,0,0,1542.74,886.436,0.165415,0,0,0,0,0,0,1366.21,341.884,0.882306,1404.53,347.805,0.852001,0,0,0,1489.78,362.522,0.930537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,35,body,right,1374.95,371.339,0.887351,1445.62,503.758,0.802004,1333.77,503.749,0.801643,1292.59,698.026,0.230563,1271.99,692.091,0.39762,1560.43,503.805,0.663484,1587.02,739.347,0.75856,1354.36,698.037,0.776811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.19,341.917,0.883379,1407.34,347.888,0.836446,0,0,0,1489.84,362.573,0.935431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,36,body,right,1374.93,371.334,0.883338,1445.64,503.792,0.80665,1333.76,503.721,0.791876,1283.8,706.864,0.269273,1263.19,689.238,0.345612,1560.45,503.858,0.662652,1575.1,742.146,0.709225,1336.8,695.245,0.737186,1448.56,883.445,0.0974409,1357.37,871.728,0.0620416,0,0,0,0,0,0,1542.75,880.537,0.124204,0,0,0,0,0,0,1369.03,341.94,0.882828,1404.55,350.793,0.838249,0,0,0,1492.57,362.574,0.937429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,37,body,right,1374.96,371.319,0.887399,1445.54,503.798,0.793112,1333.75,503.653,0.791008,1277.87,709.796,0.40378,1257.25,677.478,0.461745,1557.51,506.629,0.651375,1566.35,739.338,0.727391,1327.92,695.155,0.766582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369.07,341.902,0.889878,1407.36,350.752,0.836669,0,0,0,1492.61,362.647,0.944901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,38,body,right,1375.05,368.453,0.900869,1445.55,503.846,0.79948,1330.96,503.729,0.803014,1269.07,709.842,0.502781,1245.46,674.522,0.572485,1554.55,503.881,0.632194,1554.56,739.283,0.733631,1316.09,695.141,0.745713,1442.64,862.868,0.211887,1360.26,845.213,0.186573,0,0,0,0,0,0,1519.26,880.55,0.223992,0,0,0,0,0,0,1371.94,341.838,0.901518,1407.45,347.882,0.826619,0,0,0,1492.62,365.381,0.94289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,39,body,right,1375.13,368.49,0.894156,1442.64,503.841,0.791084,1330.78,503.729,0.820129,1266.11,698.036,0.30592,1239.6,674.505,0.582359,1548.66,503.85,0.632928,1539.74,739.136,0.747111,1307.33,706.856,0.753622,1428,862.861,0.251297,1351.4,842.273,0.197606,0,0,0,0,0,0,1516.25,883.452,0.254527,0,0,0,0,0,0,1372.11,341.803,0.926796,1416.14,350.757,0.829521,0,0,0,1492.64,365.58,0.927324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,40,body,right,1378,368.383,0.896435,1439.72,506.619,0.780486,1328.01,503.709,0.822644,1263.18,659.787,0.356081,1236.65,674.584,0.443513,1545.66,506.652,0.626651,1525.11,736.291,0.691524,1304.23,715.642,0.806143,1427.99,856.985,0.311022,1351.43,836.345,0.244733,0,0,0,0,0,0,1513.32,880.528,0.281343,0,0,0,0,0,0,1375.04,341.805,0.957886,1421.93,356.64,0.86766,0,0,0,1492.78,368.45,0.912706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,41,body,right,1380.84,371.348,0.858883,1433.91,506.715,0.765323,1327.87,503.744,0.814544,1263.19,645.022,0.402306,1236.58,671.482,0.379189,1542.81,506.831,0.620812,1513.28,739.253,0.725491,1283.69,718.533,0.823644,1430.91,859.945,0.240867,1348.5,836.399,0.19436,0,0,0,0,0,0,1519.22,886.394,0.233502,0,0,0,0,0,0,1377.85,341.901,0.947491,1422.07,362.348,0.913286,0,0,0,1495.59,371.393,0.887414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,42,body,right,1380.87,371.35,0.856596,1430.93,506.695,0.777876,1327.76,503.674,0.795921,1260.12,653.915,0.578813,1216.1,683.367,0.424239,1542.72,509.649,0.622366,1498.71,739.269,0.726445,1280.7,721.614,0.784361,1422.05,886.412,0.235848,1327.87,868.771,0.175655,0,0,0,0,0,0,1516.26,904.082,0.219285,0,0,0,0,0,0,1377.86,341.82,0.951344,1422.13,362.384,0.92442,0,0,0,1492.82,377.229,0.883781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,43,body,right,1380.85,374.247,0.853224,1427.93,506.63,0.803233,1324.96,503.689,0.781093,1257.35,651.01,0.682701,1213.15,692.193,0.539165,1539.77,506.811,0.624866,1495.7,739.322,0.738859,1274.89,739.139,0.789237,1424.99,880.542,0.275085,1330.86,859.908,0.217879,0,0,0,0,0,0,1516.31,901.122,0.248624,0,0,0,0,0,0,1377.84,341.861,0.962377,1422.12,362.393,0.928165,0,0,0,1492.76,377.25,0.883251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,44,body,right,1378,371.392,0.871622,1425.1,506.739,0.810156,1324.86,503.706,0.769658,1257.23,651.045,0.785185,1207.25,698.06,0.628374,1536.88,509.777,0.598843,1486.86,742.274,0.724956,1263.15,742.173,0.825326,1422.15,874.65,0.287925,1333.78,856.966,0.226249,0,0,0,0,0,0,1516.28,895.274,0.267642,0,0,0,0,0,0,1375.06,341.827,0.961966,1422,362.42,0.919374,0,0,0,1492.61,380.229,0.881582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,45,body,right,1375.13,374.309,0.87107,1424.99,506.727,0.817541,1316.17,503.744,0.7565,1254.32,659.747,0.780034,1204.26,712.797,0.646009,1533.91,509.68,0.605138,1495.58,742.299,0.732766,1260.32,745.181,0.800504,1430.9,857.015,0.350636,1345.54,839.315,0.287973,0,0,0,0,0,0,1522.15,880.506,0.302593,0,0,0,0,0,0,1374.89,341.875,0.939695,1419.07,362.497,0.901519,0,0,0,1489.7,383.03,0.86091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,46,body,right,1374.9,377.179,0.866178,1422.21,506.85,0.801193,1313.24,503.798,0.767102,1254.35,662.686,0.777803,1210.1,715.617,0.658618,1533.87,512.644,0.58839,1492.75,745.173,0.720412,1269.05,759.838,0.780036,1430.94,857.018,0.361061,1345.53,842.282,0.286308,0,0,0,0,0,0,1522.18,877.611,0.303883,0,0,0,0,0,0,1369.07,341.951,0.8873,1410.3,362.518,0.881107,0,0,0,1483.88,383.16,0.867125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,47,body,right,1371.95,380.13,0.843128,1422.05,506.85,0.784004,1310.2,503.838,0.789073,1254.23,662.72,0.763446,1210.24,718.664,0.685424,1525.15,512.592,0.595307,1495.63,748.066,0.712554,1266.12,762.849,0.797355,1433.87,865.849,0.307199,1342.63,857,0.229409,0,0,0,0,0,0,1522.18,883.502,0.288162,0,0,0,0,0,0,1363.21,342.026,0.879925,1404.44,362.591,0.909721,0,0,0,1478.04,385.998,0.891532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,48,body,right,1363.19,380.174,0.840286,1419.16,506.879,0.763754,1307.34,503.819,0.805236,1245.54,659.756,0.737108,1213.05,715.766,0.677836,1522.21,512.668,0.59283,1495.71,754.02,0.697731,1263.18,765.746,0.808705,1425,839.391,0.315968,1339.71,836.36,0.255165,0,0,0,0,0,0,1507.45,856.983,0.284549,0,0,0,0,0,0,1357.31,342.071,0.909721,1401.48,362.651,0.941579,0,0,0,1472.3,386.118,0.930772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,49,body,right,1357.35,383.067,0.875653,1416.16,509.68,0.740631,1307.23,503.855,0.817747,1245.46,662.733,0.737011,1210.06,718.684,0.621585,1519.23,515.593,0.587124,1495.7,759.8,0.726076,1263.18,765.793,0.806704,1428,842.286,0.340649,1345.59,836.362,0.29301,0,0,0,0,0,0,1516.23,859.896,0.306902,0,0,0,0,0,0,1354.36,347.781,0.915727,1398.63,365.416,0.94518,0,0,0,1472.13,386.108,0.942198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
